size,tile_config,decomposition,raster,swizzle,split_factor,tflops,pytorch_tflops,config_name
6144,128x128x64,Heuristic,Heuristic,1,1,431.0484914226002,697.2014234346955,128x128x64_Heuristic_RasterH_Swz1
6144,128x128x64,Heuristic,Heuristic,2,1,434.3615811127053,697.2014234346955,128x128x64_Heuristic_RasterH_Swz2
6144,128x128x64,Heuristic,Heuristic,4,1,445.1870846137134,697.2014234346955,128x128x64_Heuristic_RasterH_Swz4
6144,128x128x64,Heuristic,Heuristic,8,1,449.5430067739868,697.2014234346955,128x128x64_Heuristic_RasterH_Swz8
6144,128x128x64,Heuristic,Along N,1,1,419.92250679933176,697.2014234346955,128x128x64_Heuristic_RasterN_Swz1
6144,128x128x64,Heuristic,Along N,2,1,423.78351276622425,697.2014234346955,128x128x64_Heuristic_RasterN_Swz2
6144,128x128x64,Heuristic,Along N,4,1,428.6140975183613,697.2014234346955,128x128x64_Heuristic_RasterN_Swz4
6144,128x128x64,Heuristic,Along N,8,1,440.8678583337229,697.2014234346955,128x128x64_Heuristic_RasterN_Swz8
6144,128x128x64,Heuristic,Along M,1,1,422.2835100510462,697.2014234346955,128x128x64_Heuristic_RasterM_Swz1
6144,128x128x64,Heuristic,Along M,2,1,433.27100702796787,697.2014234346955,128x128x64_Heuristic_RasterM_Swz2
6144,128x128x64,Heuristic,Along M,4,1,446.5998658227582,697.2014234346955,128x128x64_Heuristic_RasterM_Swz4
6144,128x128x64,Heuristic,Along M,8,1,450.45803120425967,697.2014234346955,128x128x64_Heuristic_RasterM_Swz8
6144,128x128x64,StreamK,Heuristic,1,1,422.215832347199,697.2014234346955,128x128x64_StreamK_RasterH_Swz1
6144,128x128x64,StreamK,Heuristic,2,1,422.44963459825516,697.2014234346955,128x128x64_StreamK_RasterH_Swz2
6144,128x128x64,StreamK,Heuristic,4,1,427.3882874810746,697.2014234346955,128x128x64_StreamK_RasterH_Swz4
6144,128x128x64,StreamK,Heuristic,8,1,440.1316147513,697.2014234346955,128x128x64_StreamK_RasterH_Swz8
6144,128x128x64,StreamK,Along N,1,1,420.98350021249905,697.2014234346955,128x128x64_StreamK_RasterN_Swz1
6144,128x128x64,StreamK,Along N,2,1,427.0986572235759,697.2014234346955,128x128x64_StreamK_RasterN_Swz2
6144,128x128x64,StreamK,Along N,4,1,445.87180374313266,697.2014234346955,128x128x64_StreamK_RasterN_Swz4
6144,128x128x64,StreamK,Along N,8,1,453.55175446749047,697.2014234346955,128x128x64_StreamK_RasterN_Swz8
6144,128x128x64,StreamK,Along M,1,1,426.3449485631846,697.2014234346955,128x128x64_StreamK_RasterM_Swz1
6144,128x128x64,StreamK,Along M,2,1,426.57705747424507,697.2014234346955,128x128x64_StreamK_RasterM_Swz2
6144,128x128x64,StreamK,Along M,4,1,428.03823920633636,697.2014234346955,128x128x64_StreamK_RasterM_Swz4
6144,128x128x64,StreamK,Along M,8,1,450.36705184805095,697.2014234346955,128x128x64_StreamK_RasterM_Swz8
6144,128x128x64,SplitK,Heuristic,1,1,446.0775920388017,697.2014234346955,128x128x64_SplitK_RasterH_Swz1_Spl1
6144,128x128x64,SplitK,Heuristic,1,2,316.0026301174154,697.2014234346955,128x128x64_SplitK_RasterH_Swz1_Spl2
6144,128x128x64,SplitK,Heuristic,1,3,292.16286669574254,697.2014234346955,128x128x64_SplitK_RasterH_Swz1_Spl3
6144,128x128x64,SplitK,Heuristic,1,4,280.5538209396325,697.2014234346955,128x128x64_SplitK_RasterH_Swz1_Spl4
6144,128x128x64,SplitK,Heuristic,2,1,486.7942136990673,697.2014234346955,128x128x64_SplitK_RasterH_Swz2_Spl1
6144,128x128x64,SplitK,Heuristic,2,2,320.2190231257355,697.2014234346955,128x128x64_SplitK_RasterH_Swz2_Spl2
6144,128x128x64,SplitK,Heuristic,2,3,299.4940938986411,697.2014234346955,128x128x64_SplitK_RasterH_Swz2_Spl3
6144,128x128x64,SplitK,Heuristic,2,4,286.0373384716252,697.2014234346955,128x128x64_SplitK_RasterH_Swz2_Spl4
6144,128x128x64,SplitK,Heuristic,4,1,492.2243408105031,697.2014234346955,128x128x64_SplitK_RasterH_Swz4_Spl1
6144,128x128x64,SplitK,Heuristic,4,2,321.3548749293558,697.2014234346955,128x128x64_SplitK_RasterH_Swz4_Spl2
6144,128x128x64,SplitK,Heuristic,4,3,304.20488444533316,697.2014234346955,128x128x64_SplitK_RasterH_Swz4_Spl3
6144,128x128x64,SplitK,Heuristic,4,4,286.4754487729324,697.2014234346955,128x128x64_SplitK_RasterH_Swz4_Spl4
6144,128x128x64,SplitK,Heuristic,8,1,504.63940660547405,697.2014234346955,128x128x64_SplitK_RasterH_Swz8_Spl1
6144,128x128x64,SplitK,Heuristic,8,2,322.6531402771843,697.2014234346955,128x128x64_SplitK_RasterH_Swz8_Spl2
6144,128x128x64,SplitK,Heuristic,8,3,304.032605972748,697.2014234346955,128x128x64_SplitK_RasterH_Swz8_Spl3
6144,128x128x64,SplitK,Heuristic,8,4,286.3990451904158,697.2014234346955,128x128x64_SplitK_RasterH_Swz8_Spl4
6144,128x128x64,SplitK,Along N,1,1,469.13327554007674,697.2014234346955,128x128x64_SplitK_RasterN_Swz1_Spl1
6144,128x128x64,SplitK,Along N,1,2,315.1370072669873,697.2014234346955,128x128x64_SplitK_RasterN_Swz1_Spl2
6144,128x128x64,SplitK,Along N,1,3,295.31756008628616,697.2014234346955,128x128x64_SplitK_RasterN_Swz1_Spl3
6144,128x128x64,SplitK,Along N,1,4,280.38016760568007,697.2014234346955,128x128x64_SplitK_RasterN_Swz1_Spl4
6144,128x128x64,SplitK,Along N,2,1,481.3067173318808,697.2014234346955,128x128x64_SplitK_RasterN_Swz2_Spl1
6144,128x128x64,SplitK,Along N,2,2,318.90515426205855,697.2014234346955,128x128x64_SplitK_RasterN_Swz2_Spl2
6144,128x128x64,SplitK,Along N,2,3,300.75241457304867,697.2014234346955,128x128x64_SplitK_RasterN_Swz2_Spl3
6144,128x128x64,SplitK,Along N,2,4,284.3791244621621,697.2014234346955,128x128x64_SplitK_RasterN_Swz2_Spl4
6144,128x128x64,SplitK,Along N,4,1,497.4268162545828,697.2014234346955,128x128x64_SplitK_RasterN_Swz4_Spl1
6144,128x128x64,SplitK,Along N,4,2,322.2693612831033,697.2014234346955,128x128x64_SplitK_RasterN_Swz4_Spl2
6144,128x128x64,SplitK,Along N,4,3,304.6012015749346,697.2014234346955,128x128x64_SplitK_RasterN_Swz4_Spl3
6144,128x128x64,SplitK,Along N,4,4,286.83825448992064,697.2014234346955,128x128x64_SplitK_RasterN_Swz4_Spl4
6144,128x128x64,SplitK,Along N,8,1,498.8991549659395,697.2014234346955,128x128x64_SplitK_RasterN_Swz8_Spl1
6144,128x128x64,SplitK,Along N,8,2,321.7507506931468,697.2014234346955,128x128x64_SplitK_RasterN_Swz8_Spl2
6144,128x128x64,SplitK,Along N,8,3,303.87327726438605,697.2014234346955,128x128x64_SplitK_RasterN_Swz8_Spl3
6144,128x128x64,SplitK,Along N,8,4,286.60573561682685,697.2014234346955,128x128x64_SplitK_RasterN_Swz8_Spl4
6144,128x128x64,SplitK,Along M,1,1,469.9469888039123,697.2014234346955,128x128x64_SplitK_RasterM_Swz1_Spl1
6144,128x128x64,SplitK,Along M,1,2,314.67181778308924,697.2014234346955,128x128x64_SplitK_RasterM_Swz1_Spl2
6144,128x128x64,SplitK,Along M,1,3,291.953967871049,697.2014234346955,128x128x64_SplitK_RasterM_Swz1_Spl3
6144,128x128x64,SplitK,Along M,1,4,280.2175652517658,697.2014234346955,128x128x64_SplitK_RasterM_Swz1_Spl4
6144,128x128x64,SplitK,Along M,2,1,485.9537552148221,697.2014234346955,128x128x64_SplitK_RasterM_Swz2_Spl1
6144,128x128x64,SplitK,Along M,2,2,318.27146577843075,697.2014234346955,128x128x64_SplitK_RasterM_Swz2_Spl2
6144,128x128x64,SplitK,Along M,2,3,299.40131649352645,697.2014234346955,128x128x64_SplitK_RasterM_Swz2_Spl3
6144,128x128x64,SplitK,Along M,2,4,286.01759572575725,697.2014234346955,128x128x64_SplitK_RasterM_Swz2_Spl4
6144,128x128x64,SplitK,Along M,4,1,482.46011717560987,697.2014234346955,128x128x64_SplitK_RasterM_Swz4_Spl1
6144,128x128x64,SplitK,Along M,4,2,321.0061503441135,697.2014234346955,128x128x64_SplitK_RasterM_Swz4_Spl2
6144,128x128x64,SplitK,Along M,4,3,304.74850114133415,697.2014234346955,128x128x64_SplitK_RasterM_Swz4_Spl3
6144,128x128x64,SplitK,Along M,4,4,284.7785854646497,697.2014234346955,128x128x64_SplitK_RasterM_Swz4_Spl4
6144,128x128x64,SplitK,Along M,8,1,498.51309678286975,697.2014234346955,128x128x64_SplitK_RasterM_Swz8_Spl1
6144,128x128x64,SplitK,Along M,8,2,322.60646027468846,697.2014234346955,128x128x64_SplitK_RasterM_Swz8_Spl2
6144,128x128x64,SplitK,Along M,8,3,304.06448939011074,697.2014234346955,128x128x64_SplitK_RasterM_Swz8_Spl3
6144,128x128x64,SplitK,Along M,8,4,285.34477951143907,697.2014234346955,128x128x64_SplitK_RasterM_Swz8_Spl4
6144,128x128x64,DataParallel,Heuristic,1,1,464.01237212645367,697.2014234346955,128x128x64_DataParallel_RasterH_Swz1
6144,128x128x64,DataParallel,Heuristic,2,1,487.3998249992409,697.2014234346955,128x128x64_DataParallel_RasterH_Swz2
6144,128x128x64,DataParallel,Heuristic,4,1,493.18731608402453,697.2014234346955,128x128x64_DataParallel_RasterH_Swz4
6144,128x128x64,DataParallel,Heuristic,8,1,502.00916718772135,697.2014234346955,128x128x64_DataParallel_RasterH_Swz8
6144,128x128x64,DataParallel,Along N,1,1,475.94940450495307,697.2014234346955,128x128x64_DataParallel_RasterN_Swz1
6144,128x128x64,DataParallel,Along N,2,1,464.07922423416227,697.2014234346955,128x128x64_DataParallel_RasterN_Swz2
6144,128x128x64,DataParallel,Along N,4,1,468.2694396252155,697.2014234346955,128x128x64_DataParallel_RasterN_Swz4
6144,128x128x64,DataParallel,Along N,8,1,484.14404103923636,697.2014234346955,128x128x64_DataParallel_RasterN_Swz8
6144,128x128x64,DataParallel,Along M,1,1,452.72310924927035,697.2014234346955,128x128x64_DataParallel_RasterM_Swz1
6144,128x128x64,DataParallel,Along M,2,1,479.2618514630339,697.2014234346955,128x128x64_DataParallel_RasterM_Swz2
6144,128x128x64,DataParallel,Along M,4,1,492.0238473770419,697.2014234346955,128x128x64_DataParallel_RasterM_Swz4
6144,128x128x64,DataParallel,Along M,8,1,497.24763813869777,697.2014234346955,128x128x64_DataParallel_RasterM_Swz8
8192,128x256x64,Heuristic,Heuristic,1,1,544.3213010810904,664.5727096551016,128x256x64_Heuristic_RasterH_Swz1
8192,128x256x64,Heuristic,Heuristic,2,1,555.9423449534505,664.5727096551016,128x256x64_Heuristic_RasterH_Swz2
8192,128x256x64,Heuristic,Heuristic,4,1,567.3247321065583,664.5727096551016,128x256x64_Heuristic_RasterH_Swz4
8192,128x256x64,Heuristic,Heuristic,8,1,599.3326146476153,664.5727096551016,128x256x64_Heuristic_RasterH_Swz8
8192,128x256x64,Heuristic,Along N,1,1,575.0006280523328,664.5727096551016,128x256x64_Heuristic_RasterN_Swz1
8192,128x256x64,Heuristic,Along N,2,1,560.3760678858698,664.5727096551016,128x256x64_Heuristic_RasterN_Swz2
8192,128x256x64,Heuristic,Along N,4,1,571.0775787383184,664.5727096551016,128x256x64_Heuristic_RasterN_Swz4
8192,128x256x64,Heuristic,Along N,8,1,597.680211530912,664.5727096551016,128x256x64_Heuristic_RasterN_Swz8
8192,128x256x64,Heuristic,Along M,1,1,565.8578667439012,664.5727096551016,128x256x64_Heuristic_RasterM_Swz1
8192,128x256x64,Heuristic,Along M,2,1,556.5456866842221,664.5727096551016,128x256x64_Heuristic_RasterM_Swz2
8192,128x256x64,Heuristic,Along M,4,1,559.2268827008311,664.5727096551016,128x256x64_Heuristic_RasterM_Swz4
8192,128x256x64,Heuristic,Along M,8,1,579.5199475565829,664.5727096551016,128x256x64_Heuristic_RasterM_Swz8
8192,128x256x64,StreamK,Heuristic,1,1,539.014347550402,664.5727096551016,128x256x64_StreamK_RasterH_Swz1
8192,128x256x64,StreamK,Heuristic,2,1,537.1562568291178,664.5727096551016,128x256x64_StreamK_RasterH_Swz2
8192,128x256x64,StreamK,Heuristic,4,1,545.2498984003756,664.5727096551016,128x256x64_StreamK_RasterH_Swz4
8192,128x256x64,StreamK,Heuristic,8,1,554.847099671062,664.5727096551016,128x256x64_StreamK_RasterH_Swz8
8192,128x256x64,StreamK,Along N,1,1,548.4395693299595,664.5727096551016,128x256x64_StreamK_RasterN_Swz1
8192,128x256x64,StreamK,Along N,2,1,552.7183884773846,664.5727096551016,128x256x64_StreamK_RasterN_Swz2
8192,128x256x64,StreamK,Along N,4,1,566.4175496293011,664.5727096551016,128x256x64_StreamK_RasterN_Swz4
8192,128x256x64,StreamK,Along N,8,1,553.0074969787436,664.5727096551016,128x256x64_StreamK_RasterN_Swz8
8192,128x256x64,StreamK,Along M,1,1,525.1734908293805,664.5727096551016,128x256x64_StreamK_RasterM_Swz1
8192,128x256x64,StreamK,Along M,2,1,536.2132244308481,664.5727096551016,128x256x64_StreamK_RasterM_Swz2
8192,128x256x64,StreamK,Along M,4,1,535.6113796395849,664.5727096551016,128x256x64_StreamK_RasterM_Swz4
8192,128x256x64,StreamK,Along M,8,1,560.4857523593187,664.5727096551016,128x256x64_StreamK_RasterM_Swz8
8192,128x256x64,SplitK,Heuristic,1,1,558.885768451009,664.5727096551016,128x256x64_SplitK_RasterH_Swz1_Spl1
8192,128x256x64,SplitK,Heuristic,1,2,409.45395335328845,664.5727096551016,128x256x64_SplitK_RasterH_Swz1_Spl2
8192,128x256x64,SplitK,Heuristic,1,3,392.16731228111394,664.5727096551016,128x256x64_SplitK_RasterH_Swz1_Spl3
8192,128x256x64,SplitK,Heuristic,1,4,369.1479536730511,664.5727096551016,128x256x64_SplitK_RasterH_Swz1_Spl4
8192,128x256x64,SplitK,Heuristic,2,1,545.6655056200615,664.5727096551016,128x256x64_SplitK_RasterH_Swz2_Spl1
8192,128x256x64,SplitK,Heuristic,2,2,415.91954948006406,664.5727096551016,128x256x64_SplitK_RasterH_Swz2_Spl2
8192,128x256x64,SplitK,Heuristic,2,3,398.396871976607,664.5727096551016,128x256x64_SplitK_RasterH_Swz2_Spl3
8192,128x256x64,SplitK,Heuristic,2,4,376.76803972733825,664.5727096551016,128x256x64_SplitK_RasterH_Swz2_Spl4
8192,128x256x64,SplitK,Heuristic,4,1,544.1402819335767,664.5727096551016,128x256x64_SplitK_RasterH_Swz4_Spl1
8192,128x256x64,SplitK,Heuristic,4,2,419.9224919295671,664.5727096551016,128x256x64_SplitK_RasterH_Swz4_Spl2
8192,128x256x64,SplitK,Heuristic,4,3,400.93978776977247,664.5727096551016,128x256x64_SplitK_RasterH_Swz4_Spl3
8192,128x256x64,SplitK,Heuristic,4,4,384.8343110345849,664.5727096551016,128x256x64_SplitK_RasterH_Swz4_Spl4
8192,128x256x64,SplitK,Heuristic,8,1,563.9863264884254,664.5727096551016,128x256x64_SplitK_RasterH_Swz8_Spl1
8192,128x256x64,SplitK,Heuristic,8,2,424.7501423615329,664.5727096551016,128x256x64_SplitK_RasterH_Swz8_Spl2
8192,128x256x64,SplitK,Heuristic,8,3,409.0323197824662,664.5727096551016,128x256x64_SplitK_RasterH_Swz8_Spl3
8192,128x256x64,SplitK,Heuristic,8,4,389.70538341101604,664.5727096551016,128x256x64_SplitK_RasterH_Swz8_Spl4
8192,128x256x64,SplitK,Along N,1,1,547.5873606080235,664.5727096551016,128x256x64_SplitK_RasterN_Swz1_Spl1
8192,128x256x64,SplitK,Along N,1,2,412.39274663616027,664.5727096551016,128x256x64_SplitK_RasterN_Swz1_Spl2
8192,128x256x64,SplitK,Along N,1,3,393.420105641803,664.5727096551016,128x256x64_SplitK_RasterN_Swz1_Spl3
8192,128x256x64,SplitK,Along N,1,4,373.0415466445826,664.5727096551016,128x256x64_SplitK_RasterN_Swz1_Spl4
8192,128x256x64,SplitK,Along N,2,1,547.77071341747,664.5727096551016,128x256x64_SplitK_RasterN_Swz2_Spl1
8192,128x256x64,SplitK,Along N,2,2,417.4633606990858,664.5727096551016,128x256x64_SplitK_RasterN_Swz2_Spl2
8192,128x256x64,SplitK,Along N,2,3,398.45693857162365,664.5727096551016,128x256x64_SplitK_RasterN_Swz2_Spl3
8192,128x256x64,SplitK,Along N,2,4,380.08140727942435,664.5727096551016,128x256x64_SplitK_RasterN_Swz2_Spl4
8192,128x256x64,SplitK,Along N,4,1,560.499461679987,664.5727096551016,128x256x64_SplitK_RasterN_Swz4_Spl1
8192,128x256x64,SplitK,Along N,4,2,423.8620059162175,664.5727096551016,128x256x64_SplitK_RasterN_Swz4_Spl2
8192,128x256x64,SplitK,Along N,4,3,410.1430896903034,664.5727096551016,128x256x64_SplitK_RasterN_Swz4_Spl3
8192,128x256x64,SplitK,Along N,4,4,389.06993539391226,664.5727096551016,128x256x64_SplitK_RasterN_Swz4_Spl4
8192,128x256x64,SplitK,Along N,8,1,568.8557201803326,664.5727096551016,128x256x64_SplitK_RasterN_Swz8_Spl1
8192,128x256x64,SplitK,Along N,8,2,423.2589485325753,664.5727096551016,128x256x64_SplitK_RasterN_Swz8_Spl2
8192,128x256x64,SplitK,Along N,8,3,408.4318596970612,664.5727096551016,128x256x64_SplitK_RasterN_Swz8_Spl3
8192,128x256x64,SplitK,Along N,8,4,388.6188784664139,664.5727096551016,128x256x64_SplitK_RasterN_Swz8_Spl4
8192,128x256x64,SplitK,Along M,1,1,537.5554456987027,664.5727096551016,128x256x64_SplitK_RasterM_Swz1_Spl1
8192,128x256x64,SplitK,Along M,1,2,408.4634046234694,664.5727096551016,128x256x64_SplitK_RasterM_Swz1_Spl2
8192,128x256x64,SplitK,Along M,1,3,390.70464749720304,664.5727096551016,128x256x64_SplitK_RasterM_Swz1_Spl3
8192,128x256x64,SplitK,Along M,1,4,368.8982720096768,664.5727096551016,128x256x64_SplitK_RasterM_Swz1_Spl4
8192,128x256x64,SplitK,Along M,2,1,543.9464549488182,664.5727096551016,128x256x64_SplitK_RasterM_Swz2_Spl1
8192,128x256x64,SplitK,Along M,2,2,415.3790250229659,664.5727096551016,128x256x64_SplitK_RasterM_Swz2_Spl2
8192,128x256x64,SplitK,Along M,2,3,398.54474755175903,664.5727096551016,128x256x64_SplitK_RasterM_Swz2_Spl3
8192,128x256x64,SplitK,Along M,2,4,377.2748282822394,664.5727096551016,128x256x64_SplitK_RasterM_Swz2_Spl4
8192,128x256x64,SplitK,Along M,4,1,543.2369891863963,664.5727096551016,128x256x64_SplitK_RasterM_Swz4_Spl1
8192,128x256x64,SplitK,Along M,4,2,419.72757611139593,664.5727096551016,128x256x64_SplitK_RasterM_Swz4_Spl2
8192,128x256x64,SplitK,Along M,4,3,401.60524310156745,664.5727096551016,128x256x64_SplitK_RasterM_Swz4_Spl3
8192,128x256x64,SplitK,Along M,4,4,383.46209762704933,664.5727096551016,128x256x64_SplitK_RasterM_Swz4_Spl4
8192,128x256x64,SplitK,Along M,8,1,555.6366873530387,664.5727096551016,128x256x64_SplitK_RasterM_Swz8_Spl1
8192,128x256x64,SplitK,Along M,8,2,424.6871477141548,664.5727096551016,128x256x64_SplitK_RasterM_Swz8_Spl2
8192,128x256x64,SplitK,Along M,8,3,409.0420790710696,664.5727096551016,128x256x64_SplitK_RasterM_Swz8_Spl3
8192,128x256x64,SplitK,Along M,8,4,391.1071361284489,664.5727096551016,128x256x64_SplitK_RasterM_Swz8_Spl4
8192,128x256x64,DataParallel,Heuristic,1,1,535.3151578941771,664.5727096551016,128x256x64_DataParallel_RasterH_Swz1
8192,128x256x64,DataParallel,Heuristic,2,1,559.4681825453983,664.5727096551016,128x256x64_DataParallel_RasterH_Swz2
8192,128x256x64,DataParallel,Heuristic,4,1,567.4746493621121,664.5727096551016,128x256x64_DataParallel_RasterH_Swz4
8192,128x256x64,DataParallel,Heuristic,8,1,593.6118687242478,664.5727096551016,128x256x64_DataParallel_RasterH_Swz8
8192,128x256x64,DataParallel,Along N,1,1,569.9313868015985,664.5727096551016,128x256x64_DataParallel_RasterN_Swz1
8192,128x256x64,DataParallel,Along N,2,1,556.9064780141174,664.5727096551016,128x256x64_DataParallel_RasterN_Swz2
8192,128x256x64,DataParallel,Along N,4,1,578.3591438983768,664.5727096551016,128x256x64_DataParallel_RasterN_Swz4
8192,128x256x64,DataParallel,Along N,8,1,596.4818134937962,664.5727096551016,128x256x64_DataParallel_RasterN_Swz8
8192,128x256x64,DataParallel,Along M,1,1,565.3364849548458,664.5727096551016,128x256x64_DataParallel_RasterM_Swz1
8192,128x256x64,DataParallel,Along M,2,1,557.3084637955216,664.5727096551016,128x256x64_DataParallel_RasterM_Swz2
8192,128x256x64,DataParallel,Along M,4,1,562.1041212066983,664.5727096551016,128x256x64_DataParallel_RasterM_Swz4
8192,128x256x64,DataParallel,Along M,8,1,592.1030224670553,664.5727096551016,128x256x64_DataParallel_RasterM_Swz8
8192,128x128x64,Heuristic,Heuristic,1,1,439.87221075275477,664.5727096551016,128x128x64_Heuristic_RasterH_Swz1
8192,128x128x64,Heuristic,Heuristic,2,1,436.63018209271036,664.5727096551016,128x128x64_Heuristic_RasterH_Swz2
8192,128x128x64,Heuristic,Heuristic,4,1,471.5954836675312,664.5727096551016,128x128x64_Heuristic_RasterH_Swz4
8192,128x128x64,Heuristic,Heuristic,8,1,483.59262249019105,664.5727096551016,128x128x64_Heuristic_RasterH_Swz8
8192,128x128x64,Heuristic,Along N,1,1,433.4410322564668,664.5727096551016,128x128x64_Heuristic_RasterN_Swz1
8192,128x128x64,Heuristic,Along N,2,1,442.7944052043779,664.5727096551016,128x128x64_Heuristic_RasterN_Swz2
8192,128x128x64,Heuristic,Along N,4,1,476.59305962442363,664.5727096551016,128x128x64_Heuristic_RasterN_Swz4
8192,128x128x64,Heuristic,Along N,8,1,489.56654576643007,664.5727096551016,128x128x64_Heuristic_RasterN_Swz8
8192,128x128x64,Heuristic,Along M,1,1,427.3865183205224,664.5727096551016,128x128x64_Heuristic_RasterM_Swz1
8192,128x128x64,Heuristic,Along M,2,1,430.11771575410467,664.5727096551016,128x128x64_Heuristic_RasterM_Swz2
8192,128x128x64,Heuristic,Along M,4,1,478.46124380872243,664.5727096551016,128x128x64_Heuristic_RasterM_Swz4
8192,128x128x64,Heuristic,Along M,8,1,485.7529982625025,664.5727096551016,128x128x64_Heuristic_RasterM_Swz8
8192,128x128x64,StreamK,Heuristic,1,1,425.58138041693,664.5727096551016,128x128x64_StreamK_RasterH_Swz1
8192,128x128x64,StreamK,Heuristic,2,1,442.15053560734736,664.5727096551016,128x128x64_StreamK_RasterH_Swz2
8192,128x128x64,StreamK,Heuristic,4,1,478.381311571593,664.5727096551016,128x128x64_StreamK_RasterH_Swz4
8192,128x128x64,StreamK,Heuristic,8,1,487.50702183464364,664.5727096551016,128x128x64_StreamK_RasterH_Swz8
8192,128x128x64,StreamK,Along N,1,1,424.4510792281374,664.5727096551016,128x128x64_StreamK_RasterN_Swz1
8192,128x128x64,StreamK,Along N,2,1,438.1893186008008,664.5727096551016,128x128x64_StreamK_RasterN_Swz2
8192,128x128x64,StreamK,Along N,4,1,482.13367861703813,664.5727096551016,128x128x64_StreamK_RasterN_Swz4
8192,128x128x64,StreamK,Along N,8,1,487.95354290108213,664.5727096551016,128x128x64_StreamK_RasterN_Swz8
8192,128x128x64,StreamK,Along M,1,1,423.4076082426499,664.5727096551016,128x128x64_StreamK_RasterM_Swz1
8192,128x128x64,StreamK,Along M,2,1,438.3598198598111,664.5727096551016,128x128x64_StreamK_RasterM_Swz2
8192,128x128x64,StreamK,Along M,4,1,479.2988725396923,664.5727096551016,128x128x64_StreamK_RasterM_Swz4
8192,128x128x64,StreamK,Along M,8,1,484.3424507408872,664.5727096551016,128x128x64_StreamK_RasterM_Swz8
8192,128x128x64,SplitK,Heuristic,1,1,438.0356958265082,664.5727096551016,128x128x64_SplitK_RasterH_Swz1_Spl1
8192,128x128x64,SplitK,Heuristic,1,2,351.1237233059763,664.5727096551016,128x128x64_SplitK_RasterH_Swz1_Spl2
8192,128x128x64,SplitK,Heuristic,1,3,332.7835765771945,664.5727096551016,128x128x64_SplitK_RasterH_Swz1_Spl3
8192,128x128x64,SplitK,Heuristic,1,4,312.44363502157006,664.5727096551016,128x128x64_SplitK_RasterH_Swz1_Spl4
8192,128x128x64,SplitK,Heuristic,2,1,453.9264995939422,664.5727096551016,128x128x64_SplitK_RasterH_Swz2_Spl1
8192,128x128x64,SplitK,Heuristic,2,2,360.6772621204854,664.5727096551016,128x128x64_SplitK_RasterH_Swz2_Spl2
8192,128x128x64,SplitK,Heuristic,2,3,332.7916334605793,664.5727096551016,128x128x64_SplitK_RasterH_Swz2_Spl3
8192,128x128x64,SplitK,Heuristic,2,4,326.54209014955313,664.5727096551016,128x128x64_SplitK_RasterH_Swz2_Spl4
8192,128x128x64,SplitK,Heuristic,4,1,492.14704357402775,664.5727096551016,128x128x64_SplitK_RasterH_Swz4_Spl1
8192,128x128x64,SplitK,Heuristic,4,2,370.03649492103074,664.5727096551016,128x128x64_SplitK_RasterH_Swz4_Spl2
8192,128x128x64,SplitK,Heuristic,4,3,347.7407110678834,664.5727096551016,128x128x64_SplitK_RasterH_Swz4_Spl3
8192,128x128x64,SplitK,Heuristic,4,4,332.84805458122617,664.5727096551016,128x128x64_SplitK_RasterH_Swz4_Spl4
8192,128x128x64,SplitK,Heuristic,8,1,493.6992343102136,664.5727096551016,128x128x64_SplitK_RasterH_Swz8_Spl1
8192,128x128x64,SplitK,Heuristic,8,2,371.54299440112874,664.5727096551016,128x128x64_SplitK_RasterH_Swz8_Spl2
8192,128x128x64,SplitK,Heuristic,8,3,354.6280919888379,664.5727096551016,128x128x64_SplitK_RasterH_Swz8_Spl3
8192,128x128x64,SplitK,Heuristic,8,4,337.87878040368844,664.5727096551016,128x128x64_SplitK_RasterH_Swz8_Spl4
8192,128x128x64,SplitK,Along N,1,1,440.5857359854211,664.5727096551016,128x128x64_SplitK_RasterN_Swz1_Spl1
8192,128x128x64,SplitK,Along N,1,2,349.88480164667874,664.5727096551016,128x128x64_SplitK_RasterN_Swz1_Spl2
8192,128x128x64,SplitK,Along N,1,3,332.1065021423039,664.5727096551016,128x128x64_SplitK_RasterN_Swz1_Spl3
8192,128x128x64,SplitK,Along N,1,4,316.12893224484355,664.5727096551016,128x128x64_SplitK_RasterN_Swz1_Spl4
8192,128x128x64,SplitK,Along N,2,1,463.33150279752306,664.5727096551016,128x128x64_SplitK_RasterN_Swz2_Spl1
8192,128x128x64,SplitK,Along N,2,2,360.93299693220405,664.5727096551016,128x128x64_SplitK_RasterN_Swz2_Spl2
8192,128x128x64,SplitK,Along N,2,3,336.48082168982427,664.5727096551016,128x128x64_SplitK_RasterN_Swz2_Spl3
8192,128x128x64,SplitK,Along N,2,4,327.2200222639276,664.5727096551016,128x128x64_SplitK_RasterN_Swz2_Spl4
8192,128x128x64,SplitK,Along N,4,1,495.86160889525627,664.5727096551016,128x128x64_SplitK_RasterN_Swz4_Spl1
8192,128x128x64,SplitK,Along N,4,2,368.87055045019247,664.5727096551016,128x128x64_SplitK_RasterN_Swz4_Spl2
8192,128x128x64,SplitK,Along N,4,3,350.07196764448213,664.5727096551016,128x128x64_SplitK_RasterN_Swz4_Spl3
8192,128x128x64,SplitK,Along N,4,4,333.3162412874738,664.5727096551016,128x128x64_SplitK_RasterN_Swz4_Spl4
8192,128x128x64,SplitK,Along N,8,1,507.5781188809064,664.5727096551016,128x128x64_SplitK_RasterN_Swz8_Spl1
